Feature,Importance
cln_nums_10130_presence_w25,0.0
cln_nums_10131_presence_w25,0.0
cln_nums_10134_presence_w25,0.0
cln_nums_10135_presence_w25,0.0
cln_nums_10136_presence_w25,0.0
cln_nums_10138_presence_w25,0.0
cln_nums_10139_presence_w25,0.0
cln_nums_9_w25,0.0
cln_nums_87_w25,0.0
cln_nums_1014_presence_w25,0.0
cln_nums_10142_presence_w25,0.0
cln_nums_85_w25,0.0
cln_nums_10144_presence_w25,0.0
cln_nums_10145_presence_w25,0.0
cln_nums_10146_presence_w25,0.0
cln_nums_10147_presence_w25,0.0
cln_nums_846_w25,0.0
cln_nums_10148_presence_w25,0.0
cln_nums_10149_presence_w25,0.0
cln_nums_10150_presence_w25,0.0
cln_nums_10152_presence_w25,0.0
cln_nums_10153_presence_w25,0.0
cln_nums_10154_presence_w25,0.0
cln_nums_10156_presence_w25,0.0
cln_nums_10157_presence_w25,0.0
cln_nums_10158_presence_w25,0.0
cln_nums_10063_presence_w25,0.0
cln_nums_10061_presence_w25,0.0
cln_nums_10060_presence_w25,0.0
cln_nums_908_w25,0.0
cln_nums_9081_w25,0.0
cln_nums_9088_w25,0.0
cln_nums_909_w25,0.0
cln_nums_9090_w25,0.0
cln_nums_9094_w25,0.0
cln_nums_9095_w25,0.0
cln_nums_9097_w25,0.0
cln_nums_91_w25,0.0
cln_nums_9105_w25,0.0
cln_nums_9106_w25,0.0
cln_nums_911_w25,0.0
cln_nums_9110_w25,0.0
cln_nums_9112_w25,0.0
cln_nums_9114_w25,0.0
cln_nums_9115_w25,0.0
cln_nums_9120_w25,0.0
cln_nums_9123_w25,0.0
cln_nums_9127_w25,0.0
cln_nums_9014_w25,0.0
cln_nums_9137_w25,0.0
cln_nums_9138_w25,0.0
cln_nums_9141_w25,0.0
cln_nums_9144_w25,0.0
cln_nums_9013_w25,0.0
cln_nums_9146_w25,0.0
cln_nums_9012_w25,0.0
cln_nums_92_w25,0.0
cln_nums_9080_w25,0.0
cln_nums_9079_w25,0.0
cln_nums_922_w25,0.0
cln_nums_9078_w25,0.0
cln_nums_902_w25,0.0
cln_nums_9024_w25,0.0
cln_nums_9025_w25,0.0
cln_nums_9026_w25,0.0
cln_nums_9027_w25,0.0
cln_nums_9029_w25,0.0
cln_nums_903_w25,0.0
cln_nums_9032_w25,0.0
cln_nums_9033_w25,0.0
cln_nums_9034_w25,0.0
cln_nums_9035_w25,0.0
cln_nums_9038_w25,0.0
cln_nums_9039_w25,0.0
cln_nums_9040_w25,0.0
cln_nums_9041_w25,0.0
cln_nums_9042_w25,0.0
cln_nums_9043_w25,0.0
cln_nums_9050_w25,0.0
cln_nums_9055_w25,0.0
cln_nums_906_w25,0.0
cln_nums_9060_w25,0.0
cln_nums_9062_w25,0.0
cln_nums_9064_w25,0.0
cln_nums_9065_w25,0.0
cln_nums_9016_w25,0.0
cln_nums_9066_w25,0.0
cln_nums_9068_w25,0.0
cln_nums_921_w25,0.0
cln_nums_923_w25,0.0
cln_nums_9003_w25,0.0
cln_nums_10006_presence_w25,0.0
cln_nums_10010_presence_w25,0.0
cln_nums_10011_presence_w25,0.0
cln_nums_10012_presence_w25,0.0
cln_nums_10014_presence_w25,0.0
cln_nums_10015_presence_w25,0.0
cln_nums_10016_presence_w25,0.0
cln_nums_10017_presence_w25,0.0
cln_nums_10018_presence_w25,0.0
cln_nums_10019_presence_w25,0.0
cln_nums_1004_presence_w25,0.0
cln_nums_10040_presence_w25,0.0
cln_nums_10041_presence_w25,0.0
cln_nums_10044_presence_w25,0.0
cln_nums_10045_presence_w25,0.0
cln_nums_10047_presence_w25,0.0
cln_nums_10048_presence_w25,0.0
cln_nums_10049_presence_w25,0.0
cln_nums_1005_presence_w25,0.0
cln_nums_10050_presence_w25,0.0
cln_nums_10051_presence_w25,0.0
cln_nums_10052_presence_w25,0.0
cln_nums_10053_presence_w25,0.0
cln_nums_10054_presence_w25,0.0
cln_nums_10055_presence_w25,0.0
cln_nums_10056_presence_w25,0.0
cln_nums_10058_presence_w25,0.0
cln_nums_1006_presence_w25,0.0
cln_nums_10007_presence_w25,0.0
cln_nums_10005_presence_w25,0.0
cln_nums_927_w25,0.0
cln_nums_10004_presence_w25,0.0
cln_nums_928_w25,0.0
cln_nums_929_w25,0.0
cln_nums_93_w25,0.0
cln_nums_901_w25,0.0
cln_nums_930_w25,0.0
cln_nums_931_w25,0.0
cln_nums_938_w25,0.0
cln_nums_939_w25,0.0
cln_nums_943_w25,0.0
cln_nums_944_w25,0.0
cln_nums_95_w25,0.0
cln_nums_950_w25,0.0
cln_nums_951_w25,0.0
cln_nums_957_w25,0.0
cln_nums_958_w25,0.0
cln_nums_9007_w25,0.0
cln_nums_959_w25,0.0
cln_nums_960_w25,0.0
cln_nums_962_w25,0.0
cln_nums_97_w25,0.0
cln_nums_99_w25,0.0
cln_nums_1_presence_w25,0.0
cln_nums_10_presence_w25,0.0
cln_nums_1000_presence_w25,0.0
cln_nums_10000_presence_w25,0.0
cln_nums_10001_presence_w25,0.0
cln_nums_10003_presence_w25,0.0
cln_nums_834_w25,0.0
cln_nums_106_presence_w25,0.0
cln_nums_1064_presence_w25,0.0
cln_nums_1216_presence_w25,0.0
cln_nums_1217_presence_w25,0.0
cln_nums_1218_presence_w25,0.0
cln_nums_1219_presence_w25,0.0
cln_nums_122_presence_w25,0.0
cln_nums_1220_presence_w25,0.0
cln_nums_1222_presence_w25,0.0
cln_nums_123_presence_w25,0.0
cln_nums_1231_presence_w25,0.0
cln_nums_1232_presence_w25,0.0
cln_nums_1239_presence_w25,0.0
cln_nums_1241_presence_w25,0.0
cln_nums_1244_presence_w25,0.0
cln_nums_1245_presence_w25,0.0
cln_nums_1246_presence_w25,0.0
cln_nums_817_w25,0.0
cln_nums_1247_presence_w25,0.0
cln_nums_1248_presence_w25,0.0
cln_nums_125_presence_w25,0.0
cln_nums_1250_presence_w25,0.0
cln_nums_1251_presence_w25,0.0
cln_nums_1254_presence_w25,0.0
cln_nums_1255_presence_w25,0.0
cln_nums_816_w25,0.0
cln_nums_1256_presence_w25,0.0
cln_nums_1257_presence_w25,0.0
cln_nums_1258_presence_w25,0.0
cln_nums_763_presence_w25,0.0
cln_nums_820_w25,0.0
cln_nums_1215_presence_w25,0.0
cln_nums_1260_presence_w25,0.0
cln_nums_1214_presence_w25,0.0
cln_nums_1188_presence_w25,0.0
cln_nums_1189_presence_w25,0.0
cln_nums_1190_presence_w25,0.0
cln_nums_1191_presence_w25,0.0
cln_nums_825_w25,0.0
cln_nums_1192_presence_w25,0.0
cln_nums_1193_presence_w25,0.0
cln_nums_1195_presence_w25,0.0
cln_nums_1196_presence_w25,0.0
cln_nums_1197_presence_w25,0.0
cln_nums_822_w25,0.0
cln_nums_1198_presence_w25,0.0
cln_nums_1199_presence_w25,0.0
cln_nums_12_presence_w25,0.0
cln_nums_120_presence_w25,0.0
cln_nums_1201_presence_w25,0.0
cln_nums_1202_presence_w25,0.0
cln_nums_1203_presence_w25,0.0
cln_nums_1204_presence_w25,0.0
cln_nums_1205_presence_w25,0.0
cln_nums_1206_presence_w25,0.0
cln_nums_1209_presence_w25,0.0
cln_nums_121_presence_w25,0.0
cln_nums_1210_presence_w25,0.0
cln_nums_1211_presence_w25,0.0
cln_nums_1212_presence_w25,0.0
cln_nums_1213_presence_w25,0.0
cln_nums_1259_presence_w25,0.0
cln_nums_1261_presence_w25,0.0
cln_nums_1186_presence_w25,0.0
cln_nums_810_w25,0.0
cln_nums_1303_presence_w25,0.0
cln_nums_1304_presence_w25,0.0
cln_nums_1307_presence_w25,0.0
cln_nums_81_w25,0.0
cln_nums_1309_presence_w25,0.0
cln_nums_1310_presence_w25,0.0
cln_nums_1311_presence_w25,0.0
cln_nums_1312_presence_w25,0.0
cln_nums_9019_w25,0.0
cln_nums_1314_presence_w25,0.0
cln_nums_1315_presence_w25,0.0
cln_nums_1316_presence_w25,0.0
cln_nums_1317_presence_w25,0.0
cln_nums_1318_presence_w25,0.0
cln_nums_1319_presence_w25,0.0
cln_nums_132_presence_w25,0.0
cln_nums_1320_presence_w25,0.0
cln_nums_1321_presence_w25,0.0
cln_nums_1322_presence_w25,0.0
cln_nums_1323_presence_w25,0.0
cln_nums_1324_presence_w25,0.0
cln_nums_1325_presence_w25,0.0
cln_nums_1326_presence_w25,0.0
cln_nums_1328_presence_w25,0.0
cln_nums_1329_presence_w25,0.0
cln_nums_133_presence_w25,0.0
cln_nums_1330_presence_w25,0.0
cln_nums_1301_presence_w25,0.0
cln_nums_1300_presence_w25,0.0
cln_nums_1262_presence_w25,0.0
cln_nums_13_presence_w25,0.0
cln_nums_1263_presence_w25,0.0
cln_nums_1264_presence_w25,0.0
cln_nums_815_w25,0.0
cln_nums_811_w25,0.0
cln_nums_1265_presence_w25,0.0
cln_nums_1267_presence_w25,0.0
cln_nums_1268_presence_w25,0.0
cln_nums_1269_presence_w25,0.0
cln_nums_1274_presence_w25,0.0
cln_nums_1276_presence_w25,0.0
cln_nums_1282_presence_w25,0.0
cln_nums_1283_presence_w25,0.0
cln_nums_1284_presence_w25,0.0
cln_nums_1285_presence_w25,0.0
cln_nums_1286_presence_w25,0.0
cln_nums_1288_presence_w25,0.0
cln_nums_1289_presence_w25,0.0
cln_nums_1290_presence_w25,0.0
cln_nums_1291_presence_w25,0.0
cln_nums_1292_presence_w25,0.0
cln_nums_1293_presence_w25,0.0
cln_nums_1294_presence_w25,0.0
cln_nums_1295_presence_w25,0.0
cln_nums_1296_presence_w25,0.0
cln_nums_1297_presence_w25,0.0
cln_nums_1298_presence_w25,0.0
cln_nums_1299_presence_w25,0.0
cln_nums_1187_presence_w25,0.0
cln_nums_1185_presence_w25,0.0
cln_nums_1065_presence_w25,0.0
cln_nums_1094_presence_w25,0.0
cln_nums_1098_presence_w25,0.0
cln_nums_832_w25,0.0
cln_nums_1099_presence_w25,0.0
cln_nums_11_presence_w25,0.0
cln_nums_110_presence_w25,0.0
cln_nums_1100_presence_w25,0.0
cln_nums_1101_presence_w25,0.0
cln_nums_1102_presence_w25,0.0
cln_nums_1103_presence_w25,0.0
cln_nums_1105_presence_w25,0.0
cln_nums_1106_presence_w25,0.0
cln_nums_1107_presence_w25,0.0
cln_nums_1108_presence_w25,0.0
cln_nums_1109_presence_w25,0.0
cln_nums_111_presence_w25,0.0
cln_nums_1110_presence_w25,0.0
cln_nums_1111_presence_w25,0.0
cln_nums_1112_presence_w25,0.0
cln_nums_1113_presence_w25,0.0
cln_nums_1114_presence_w25,0.0
cln_nums_1115_presence_w25,0.0
cln_nums_1116_presence_w25,0.0
cln_nums_1117_presence_w25,0.0
cln_nums_1118_presence_w25,0.0
cln_nums_1120_presence_w25,0.0
cln_nums_1122_presence_w25,0.0
cln_nums_1123_presence_w25,0.0
cln_nums_1095_presence_w25,0.0
cln_nums_1093_presence_w25,0.0
cln_nums_1125_presence_w25,0.0
cln_nums_1092_presence_w25,0.0
cln_nums_1069_presence_w25,0.0
cln_nums_107_presence_w25,0.0
cln_nums_1070_presence_w25,0.0
cln_nums_1071_presence_w25,0.0
cln_nums_1072_presence_w25,0.0
cln_nums_1073_presence_w25,0.0
cln_nums_1074_presence_w25,0.0
cln_nums_1075_presence_w25,0.0
cln_nums_1076_presence_w25,0.0
cln_nums_1077_presence_w25,0.0
cln_nums_1078_presence_w25,0.0
cln_nums_1079_presence_w25,0.0
cln_nums_108_presence_w25,0.0
cln_nums_1080_presence_w25,0.0
cln_nums_1081_presence_w25,0.0
cln_nums_1082_presence_w25,0.0
cln_nums_1083_presence_w25,0.0
cln_nums_1084_presence_w25,0.0
cln_nums_1085_presence_w25,0.0
cln_nums_1086_presence_w25,0.0
cln_nums_1087_presence_w25,0.0
cln_nums_1088_presence_w25,0.0
cln_nums_1089_presence_w25,0.0
cln_nums_109_presence_w25,0.0
cln_nums_1090_presence_w25,0.0
cln_nums_1091_presence_w25,0.0
cln_nums_833_w25,0.0
cln_nums_1124_presence_w25,0.0
cln_nums_1126_presence_w25,0.0
cln_nums_1184_presence_w25,0.0
cln_nums_1157_presence_w25,0.0
cln_nums_1159_presence_w25,0.0
cln_nums_1160_presence_w25,0.0
cln_nums_1163_presence_w25,0.0
cln_nums_1165_presence_w25,0.0
cln_nums_1166_presence_w25,0.0
cln_nums_1167_presence_w25,0.0
cln_nums_83_w25,0.0
cln_nums_1168_presence_w25,0.0
cln_nums_1169_presence_w25,0.0
cln_nums_829_w25,0.0
cln_nums_117_presence_w25,0.0
cln_nums_1170_presence_w25,0.0
cln_nums_1171_presence_w25,0.0
cln_nums_828_w25,0.0
cln_nums_827_w25,0.0
cln_nums_1173_presence_w25,0.0
cln_nums_1174_presence_w25,0.0
cln_nums_1175_presence_w25,0.0
cln_nums_1176_presence_w25,0.0
cln_nums_826_w25,0.0
cln_nums_1177_presence_w25,0.0
cln_nums_1178_presence_w25,0.0
cln_nums_1179_presence_w25,0.0
cln_nums_1180_presence_w25,0.0
cln_nums_1181_presence_w25,0.0
cln_nums_1182_presence_w25,0.0
cln_nums_1183_presence_w25,0.0
cln_nums_1158_presence_w25,0.0
cln_nums_1156_presence_w25,0.0
cln_nums_1127_presence_w25,0.0
cln_nums_1155_presence_w25,0.0
cln_nums_1128_presence_w25,0.0
cln_nums_1129_presence_w25,0.0
cln_nums_113_presence_w25,0.0
cln_nums_1130_presence_w25,0.0
cln_nums_1131_presence_w25,0.0
cln_nums_1132_presence_w25,0.0
cln_nums_1133_presence_w25,0.0
cln_nums_1134_presence_w25,0.0
cln_nums_1135_presence_w25,0.0
cln_nums_1136_presence_w25,0.0
cln_nums_1137_presence_w25,0.0
cln_nums_1138_presence_w25,0.0
cln_nums_1139_presence_w25,0.0
cln_nums_114_presence_w25,0.0
cln_nums_1140_presence_w25,0.0
cln_nums_1141_presence_w25,0.0
cln_nums_1142_presence_w25,0.0
cln_nums_1143_presence_w25,0.0
cln_nums_1145_presence_w25,0.0
cln_nums_1146_presence_w25,0.0
cln_nums_1147_presence_w25,0.0
cln_nums_1148_presence_w25,0.0
cln_nums_1149_presence_w25,0.0
cln_nums_115_presence_w25,0.0
cln_nums_1150_presence_w25,0.0
cln_nums_1152_presence_w25,0.0
cln_nums_1154_presence_w25,0.0
cln_nums_762_presence_w25,0.0
cln_nums_9003_presence_w25,0.0
cln_nums_769_presence_w25,0.0
risk_nums_76_presence_w52,0.0
cas_nums_10253_w52,0.0
cas_nums_10254_w52,0.0
cas_nums_103_w52,0.0
cas_nums_104_w52,0.0
cas_nums_105_w52,0.0
cas_nums_107_w52,0.0
cas_nums_108_w52,0.0
cas_nums_109_w52,0.0
cas_nums_110_w52,0.0
cas_nums_111_w52,0.0
cas_nums_112_w52,0.0
cas_nums_114_w52,0.0
cas_nums_115_w52,0.0
cas_nums_117_w52,0.0
cas_nums_118_w52,0.0
cas_nums_119_w52,0.0
cas_nums_120_w52,0.0
cas_nums_123_w52,0.0
cas_nums_126_w52,0.0
cas_nums_127_w52,0.0
cas_nums_128_w52,0.0
cas_nums_129_w52,0.0
cas_nums_130_w52,0.0
cas_nums_131_w52,0.0
cas_nums_132_w52,0.0
cas_nums_133_w52,0.0
cas_nums_134_w52,0.0
cas_nums_135_w52,0.0
cas_nums_136_w52,0.0
cas_nums_10251_w52,0.0
cas_nums_10250_w52,0.0
cas_nums_10249_w52,0.0
cas_nums_10230_w52,0.0
cas_nums_10211_w52,0.0
cas_nums_10215_w52,0.0
cas_nums_10216_w52,0.0
cas_nums_10217_w52,0.0
cas_nums_10218_w52,0.0
cas_nums_10221_w52,0.0
cas_nums_10222_w52,0.0
cas_nums_10223_w52,0.0
cas_nums_10224_w52,0.0
cas_nums_10226_w52,0.0
cas_nums_10227_w52,0.0
cas_nums_10228_w52,0.0
cas_nums_10229_w52,0.0
cas_nums_10231_w52,0.0
cas_nums_10248_w52,0.0
cas_nums_10232_w52,0.0
cas_nums_10233_w52,0.0
cas_nums_10234_w52,0.0
cas_nums_10235_w52,0.0
cas_nums_10236_w52,0.0
cas_nums_10237_w52,0.0
cas_nums_10238_w52,0.0
cas_nums_10240_w52,0.0
cas_nums_10241_w52,0.0
cas_nums_10243_w52,0.0
cas_nums_10244_w52,0.0
cas_nums_10246_w52,0.0
cas_nums_10247_w52,0.0
cas_nums_152_w52,0.0
cas_nums_153_w52,0.0
cas_nums_154_w52,0.0
cas_nums_403_w52,0.0
cas_nums_306_w52,0.0
cas_nums_308_w52,0.0
cas_nums_309_w52,0.0
cas_nums_32_w52,0.0
cas_nums_33_w52,0.0
cas_nums_34_w52,0.0
cas_nums_35_w52,0.0
cas_nums_36_w52,0.0
cas_nums_37_w52,0.0
cas_nums_38_w52,0.0
cas_nums_40_w52,0.0
cas_nums_401_w52,0.0
cas_nums_402_w52,0.0
cas_nums_404_w52,0.0
cas_nums_304_w52,0.0
cas_nums_406_w52,0.0
cas_nums_41_w52,0.0
cas_nums_411_w52,0.0
cas_nums_42_w52,0.0
cas_nums_43_w52,0.0
cas_nums_44_w52,0.0
cas_nums_45_w52,0.0
cas_nums_46_w52,0.0
cas_nums_47_w52,0.0
cas_nums_50_w52,0.0
cas_nums_500_w52,0.0
cas_nums_502_w52,0.0
cas_nums_503_w52,0.0
cas_nums_305_w52,0.0
cas_nums_303_w52,0.0
cas_nums_155_w52,0.0
cas_nums_196_w52,0.0
cas_nums_163_w52,0.0
cas_nums_164_w52,0.0
cas_nums_165_w52,0.0
cas_nums_166_w52,0.0
cas_nums_167_w52,0.0
cas_nums_168_w52,0.0
cas_nums_169_w52,0.0
cas_nums_17_w52,0.0
cas_nums_170_w52,0.0
cas_nums_171_w52,0.0
cas_nums_174_w52,0.0
cas_nums_194_w52,0.0
cas_nums_195_w52,0.0
cas_nums_197_w52,0.0
cas_nums_302_w52,0.0
cas_nums_20_w52,0.0
cas_nums_21_w52,0.0
cas_nums_22_w52,0.0
cas_nums_23_w52,0.0
cas_nums_24_w52,0.0
cas_nums_25_w52,0.0
cas_nums_26_w52,0.0
cas_nums_27_w52,0.0
cas_nums_28_w52,0.0
cas_nums_29_w52,0.0
cas_nums_30_w52,0.0
cas_nums_300_w52,0.0
cas_nums_301_w52,0.0
cas_nums_10210_w52,0.0
cas_nums_10209_w52,0.0
cas_nums_10208_w52,0.0
cas_nums_10119_w52,0.0
cas_nums_10070_w52,0.0
cas_nums_10071_w52,0.0
cas_nums_10072_w52,0.0
cas_nums_10073_w52,0.0
cas_nums_10075_w52,0.0
cas_nums_10082_w52,0.0
cas_nums_10083_w52,0.0
cas_nums_101_w52,0.0
cas_nums_10110_w52,0.0
cas_nums_10115_w52,0.0
cas_nums_10116_w52,0.0
cas_nums_10117_w52,0.0
cas_nums_10118_w52,0.0
cas_nums_10120_w52,0.0
cas_nums_10068_w52,0.0
cas_nums_10121_w52,0.0
cas_nums_10122_w52,0.0
cas_nums_10124_w52,0.0
cas_nums_10125_w52,0.0
cas_nums_10126_w52,0.0
cas_nums_10128_w52,0.0
cas_nums_10129_w52,0.0
cas_nums_10130_w52,0.0
cas_nums_10131_w52,0.0
cas_nums_10132_w52,0.0
cas_nums_10133_w52,0.0
cas_nums_10134_w52,0.0
cas_nums_10135_w52,0.0
cas_nums_10069_w52,0.0
cas_nums_10067_w52,0.0
cas_nums_10137_w52,0.0
cas_nums_10019_w52,0.0
risk_nums_82_presence_w52,0.0
risk_nums_86_presence_w52,0.0
risk_nums_87_presence_w52,0.0
risk_nums_89_presence_w52,0.0
risk_nums_91_presence_w52,0.0
risk_nums_92_presence_w52,0.0
risk_nums_94_presence_w52,0.0
risk_nums_95_presence_w52,0.0
risk_nums_96_presence_w52,0.0
risk_nums_97_presence_w52,0.0
risk_nums_99_presence_w52,0.0
cas_nums_10016_w52,0.0
cas_nums_10018_w52,0.0
cas_nums_10020_w52,0.0
cas_nums_10066_w52,0.0
cas_nums_10022_w52,0.0
cas_nums_10024_w52,0.0
cas_nums_10047_w52,0.0
cas_nums_10052_w52,0.0
cas_nums_10053_w52,0.0
cas_nums_10054_w52,0.0
cas_nums_10055_w52,0.0
cas_nums_10056_w52,0.0
cas_nums_10057_w52,0.0
cas_nums_10058_w52,0.0
cas_nums_10059_w52,0.0
cas_nums_10060_w52,0.0
cas_nums_10064_w52,0.0
cas_nums_10136_w52,0.0
cas_nums_10138_w52,0.0
cas_nums_10207_w52,0.0
cas_nums_10192_w52,0.0
cas_nums_10178_w52,0.0
cas_nums_10179_w52,0.0
cas_nums_10180_w52,0.0
cas_nums_10181_w52,0.0
cas_nums_10183_w52,0.0
cas_nums_10184_w52,0.0
cas_nums_10185_w52,0.0
cas_nums_10186_w52,0.0
cas_nums_10187_w52,0.0
cas_nums_10188_w52,0.0
cas_nums_10189_w52,0.0
cas_nums_10190_w52,0.0
cas_nums_10191_w52,0.0
cas_nums_10193_w52,0.0
cas_nums_10176_w52,0.0
cas_nums_10194_w52,0.0
cas_nums_10195_w52,0.0
cas_nums_10196_w52,0.0
cas_nums_10197_w52,0.0
cas_nums_10198_w52,0.0
cas_nums_10199_w52,0.0
cas_nums_102_w52,0.0
cas_nums_10200_w52,0.0
cas_nums_10201_w52,0.0
cas_nums_10203_w52,0.0
cas_nums_10204_w52,0.0
cas_nums_10205_w52,0.0
cas_nums_10206_w52,0.0
cas_nums_10177_w52,0.0
cas_nums_10175_w52,0.0
cas_nums_10139_w52,0.0
cas_nums_10154_w52,0.0
cas_nums_10141_w52,0.0
cas_nums_10142_w52,0.0
cas_nums_10143_w52,0.0
cas_nums_10144_w52,0.0
cas_nums_10145_w52,0.0
cas_nums_10146_w52,0.0
cas_nums_10147_w52,0.0
cas_nums_10148_w52,0.0
cas_nums_10149_w52,0.0
cas_nums_10150_w52,0.0
cas_nums_10151_w52,0.0
cas_nums_10152_w52,0.0
cas_nums_10153_w52,0.0
cas_nums_10156_w52,0.0
cas_nums_10172_w52,0.0
cas_nums_10158_w52,0.0
cas_nums_10159_w52,0.0
cas_nums_10160_w52,0.0
cas_nums_10161_w52,0.0
cas_nums_10162_w52,0.0
cas_nums_10164_w52,0.0
cas_nums_10165_w52,0.0
cas_nums_10166_w52,0.0
cas_nums_10167_w52,0.0
cas_nums_10168_w52,0.0
cas_nums_10169_w52,0.0
cas_nums_10170_w52,0.0
cas_nums_10171_w52,0.0
cas_nums_505_w52,0.0
cas_nums_506_w52,0.0
cas_nums_507_w52,0.0
cas_nums_10222_presence_w52,0.0
cas_nums_10204_presence_w52,0.0
cas_nums_10205_presence_w52,0.0
cas_nums_10206_presence_w52,0.0
cas_nums_10207_presence_w52,0.0
cas_nums_10208_presence_w52,0.0
cas_nums_10209_presence_w52,0.0
cas_nums_10210_presence_w52,0.0
cas_nums_10211_presence_w52,0.0
cas_nums_10215_presence_w52,0.0
cas_nums_10216_presence_w52,0.0
cas_nums_10217_presence_w52,0.0
cas_nums_10218_presence_w52,0.0
cas_nums_10221_presence_w52,0.0
cas_nums_10223_presence_w52,0.0
cas_nums_10201_presence_w52,0.0
cas_nums_10224_presence_w52,0.0
cas_nums_10226_presence_w52,0.0
cas_nums_10227_presence_w52,0.0
cas_nums_10228_presence_w52,0.0
cas_nums_10229_presence_w52,0.0
cas_nums_10230_presence_w52,0.0
cas_nums_10231_presence_w52,0.0
cas_nums_10232_presence_w52,0.0
cas_nums_10233_presence_w52,0.0
cas_nums_10234_presence_w52,0.0
cas_nums_10235_presence_w52,0.0
cas_nums_10236_presence_w52,0.0
cas_nums_10237_presence_w52,0.0
cas_nums_10203_presence_w52,0.0
cas_nums_10200_presence_w52,0.0
cas_nums_10240_presence_w52,0.0
cas_nums_10185_presence_w52,0.0
cas_nums_10169_presence_w52,0.0
cas_nums_10170_presence_w52,0.0
cas_nums_10171_presence_w52,0.0
cas_nums_10172_presence_w52,0.0
cas_nums_10175_presence_w52,0.0
cas_nums_10176_presence_w52,0.0
cas_nums_10177_presence_w52,0.0
cas_nums_10178_presence_w52,0.0
cas_nums_10179_presence_w52,0.0
cas_nums_10180_presence_w52,0.0
cas_nums_10181_presence_w52,0.0
cas_nums_10183_presence_w52,0.0
cas_nums_10184_presence_w52,0.0
cas_nums_10186_presence_w52,0.0
cas_nums_102_presence_w52,0.0
cas_nums_10187_presence_w52,0.0
cas_nums_10188_presence_w52,0.0
cas_nums_10189_presence_w52,0.0
cas_nums_10190_presence_w52,0.0
cas_nums_10191_presence_w52,0.0
cas_nums_10192_presence_w52,0.0
cas_nums_10193_presence_w52,0.0
cas_nums_10194_presence_w52,0.0
cas_nums_10195_presence_w52,0.0
cas_nums_10196_presence_w52,0.0
cas_nums_10197_presence_w52,0.0
cas_nums_10198_presence_w52,0.0
cas_nums_10199_presence_w52,0.0
cas_nums_10238_presence_w52,0.0
cas_nums_10241_presence_w52,0.0
cas_nums_10167_presence_w52,0.0
cas_nums_166_presence_w52,0.0
cas_nums_132_presence_w52,0.0
cas_nums_133_presence_w52,0.0
cas_nums_134_presence_w52,0.0
cas_nums_135_presence_w52,0.0
cas_nums_136_presence_w52,0.0
cas_nums_151_presence_w52,0.0
cas_nums_152_presence_w52,0.0
cas_nums_153_presence_w52,0.0
cas_nums_154_presence_w52,0.0
cas_nums_155_presence_w52,0.0
cas_nums_163_presence_w52,0.0
cas_nums_164_presence_w52,0.0
cas_nums_165_presence_w52,0.0
cas_nums_167_presence_w52,0.0
cas_nums_130_presence_w52,0.0
cas_nums_168_presence_w52,0.0
cas_nums_169_presence_w52,0.0
cas_nums_17_presence_w52,0.0
cas_nums_170_presence_w52,0.0
cas_nums_171_presence_w52,0.0
cas_nums_173_presence_w52,0.0
cas_nums_174_presence_w52,0.0
cas_nums_194_presence_w52,0.0
cas_nums_195_presence_w52,0.0
cas_nums_196_presence_w52,0.0
cas_nums_197_presence_w52,0.0
cas_nums_20_presence_w52,0.0
cas_nums_21_presence_w52,0.0
cas_nums_131_presence_w52,0.0
cas_nums_129_presence_w52,0.0
cas_nums_10243_presence_w52,0.0
cas_nums_107_presence_w52,0.0
cas_nums_10244_presence_w52,0.0
cas_nums_10245_presence_w52,0.0
cas_nums_10246_presence_w52,0.0
cas_nums_10247_presence_w52,0.0
cas_nums_10248_presence_w52,0.0
cas_nums_10249_presence_w52,0.0
cas_nums_10250_presence_w52,0.0
cas_nums_10251_presence_w52,0.0
cas_nums_10253_presence_w52,0.0
cas_nums_10254_presence_w52,0.0
cas_nums_103_presence_w52,0.0
cas_nums_104_presence_w52,0.0
cas_nums_105_presence_w52,0.0
cas_nums_108_presence_w52,0.0
